loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
716.2274830540798,48.76539407974403,59.49490911231996,172.09066281779207,2324.95829731328,2630.7772634060734,0.2956463949823991,448.683841085768,143.17741926842362,824766.1004220513,5.19863250280448,90325.49266918335,384.68706416640043,34.81012396032009,138.4517591367681,56.709217746944,22,6,45,20,7,False
121.17234587648022,78.23676763750402,91.2565480448,91.87387398144003,120.48461901823822,34069.86454933514,0.8825218005401588,88.34521920716789,368.43252758622225,1905945.3264998663,11.572617918873606,633738.4782249236,94.62967054745639,65.19406697267212,11.381470470144052,17.28655389491199,4,34,0,51,1,False
121.80910850047921,57.14089294643185,142.10070777446393,76.43726109491197,2495.10370084045,32584.566061850277,2.8508015497216017,228.02539324342285,34.53395799613469,2810455.2336970246,0.09985809018880287,73868.23210931513,1289.9753605775359,32.65570326118407,180.58139593932805,30.577088511999996,14,50,370,28,5,False
374.72467828326495,51.850696314879976,27.757604466688008,5.9892427038718665,549.5902026915846,18604.269730761735,1.53924029816832,330.2379999222171,248.10942127411244,3138984.2092510723,6.5783180177408,328674.2965582066,556.0096753213444,81.29540513791991,123.16152918835206,31.557811896320043,0,51,4,9,3,False
1135.2950649159686,42.93134120960008,1.5876572692480906,17.020041269247976,1509.700750049282,7923.9341981417265,1.9334877085696005,385.66923931500554,553.0945533337601,4275422.743477962,0.7445667176447981,169917.29086239304,849.5232808714238,188.2207097978881,71.91901495295991,16.171266048,10,20,66,50,15,False
469.95867097907194,131.93259878399994,23.723593035775924,120.54725629132807,6013.725117353986,42471.869727793484,1.7111675197440013,368.1771165835265,360.2448902911594,1210611.7586325468,3.2191753647718366,74947.36068726165,367.19947858739204,91.44938897408005,163.0307435110401,65.47069861888005,15,17,58,135,3,False
150.9059318947835,23.563503529983823,90.30242232319999,193.1285198069761,1045.8077009182716,47666.847127186986,0.7914248044953575,383.0699819882086,29.855752684543717,6137196.557157868,4.330471499038719,145570.92322336987,737.2816607395836,91.14881646591995,65.68602848051202,2.655736119296005,21,87,114,6,5,False
55.34231551999984,224.2115459932161,0.12364983091201864,92.47659763712005,1189.46614022144,3650.537819544037,0.18878947819519976,262.97644019294194,110.65879781802036,1460028.019989585,0.32465212067839566,241689.11538196562,293.0619728609274,313.03234084864005,139.10765189529593,64.54880755712,9,4,44,24,7,False
683.7743335956482,403.95154201395223,39.20771581952003,20.141059993600102,1075.5559356825593,20536.909317598394,0.6536264046591983,56.95058319106046,794.1109506052509,8082361.251389969,4.951099073658877,191225.62627220317,559.3119164416,17.677695008768026,208.01892007526425,1.9945537372159592,7,51,2,123,1,False
316.1737085091833,24.440351641600074,107.11315621888005,111.95649461862419,180.19596512461533,5777.578317126256,0.8959808577945596,433.3383900471707,723.9100117238582,2999535.3663071846,3.6509042099814377,21235.514532879417,149.28977022976042,133.63606346137607,12.874305536000008,58.91385768345603,0,12,11,0,1,False
219.2421322342392,22.090608127999964,70.13934807039999,126.20010500096001,1162.056083456001,11541.828882736174,0.16963739275263998,581.8323052640256,422.407051437875,15508851.220486175,10.455873146265606,91135.2274825144,528.0574852218887,9.08062343167996,194.34572179865603,68.64862478335996,1,20,48,278,3,False
586.0348318924803,55.89394570854414,86.64895296716809,124.3264425697281,2111.3358040801286,18947.076428691806,1.3923705270271993,246.15746452959218,665.305876735099,4607329.836008931,3.0438931578879993,156010.72297470577,682.9201144709123,155.18436401561604,159.48939356160002,32.333020114944006,17,0,45,102,5,True
47.57338495795216,126.260154892288,87.1458409472,47.862609801216,1328.4677090918408,5656.25930939885,1.2599773380607977,115.4022874383974,254.73430259884032,1573919.5373557976,7.53884370432,53095.95068555321,168.93879585587194,73.53074872729593,102.7657729433599,78.40921642598403,9,20,10,12,5,False
215.43763002982342,92.61612027904006,135.78613037056013,126.73966641152005,1481.0309499166715,76813.16695782983,2.353867314831361,425.1707878741606,1182.1390573285375,2027512.3326179152,2.4951636475494423,274500.1671687929,57.2270269849605,51.693899468799984,44.27822107852805,9.349481201664037,17,17,14,0,23,False
