loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.720000000000006,1.0,13.400000000000002,6.6,110.0,971.3700000000001,0.14,6.492000000000003,78.10720000000002,2428.0412000000033,0.258,1746.2628000000002,25.480000000000004,11.200000000000001,24.6,0.0,10,16,28,22,1,True
51.400000000000006,10.12,1.0,4.0,20.8,37.521600000000035,0.06400000000000002,27.256000000000004,43.2912,18496.302399999997,0.028800000000000013,19.12,6.880000000000002,0.0,0.8,0.0,9,0,0,6,1,False
5.719999999999999,0.12000000000000033,0.9200000000000004,2.92,9.960000000000004,106.90679999999996,0.23,4.0648,1.1112000000000046,11963.7748,0.031200000000000037,664.6619999999999,9.280000000000001,0.0,1.0,0.0,16,13,10,31,5,False
39.27999999999999,10.0,9.560000000000002,4.4,239.84000000000003,1205.3936,0.34240000000000004,54.35840000000001,0.0,0.0,0.42240000000000005,9380.788800000002,8.160000000000004,0.0,2.2399999999999998,0.0,23,0,21,0,7,False
35.8,13.400000000000002,1.1599999999999995,5.280000000000001,391.28000000000003,803.63,0.194,10.168399999999998,19.319199999999995,48247.78400000001,0.42600000000000005,2680.4320000000007,32.080000000000005,8.0,13.32,0.0,20,26,3,65,9,False
96.80000000000001,2.5200000000000005,1.4000000000000004,2.6800000000000006,270.36,1783.3355999999999,0.6108,21.164,64.67120000000001,14065.113200000007,0.5680000000000001,5759.1004,72.88,0.3199999999999998,10.24,0.0,27,9,308,0,3,False
87.48,1.8400000000000007,6.760000000000002,2.0,167.32,639.0399999999998,0.098,22.6716,35.1516,54988.73400000001,0.33999999999999997,3609.3944,30.2,12.8,18.119999999999997,9.600000000000001,19,0,0,0,3,False
165.20000000000002,26.480000000000004,1.0,17.04,608.52,525.166,0.18200000000000005,23.067999999999994,43.5,1101.01,0.04,341.01800000000003,106.51999999999998,22.400000000000002,20.040000000000003,0.0,13,0,394,4,13,False
159.60000000000002,24.36,17.400000000000002,2.0,558.08,3875.0967999999993,0.2712,30.994000000000003,32.397999999999996,250697.61,1.2928000000000002,144.08,129.84,33.6,1.52,0.0,4,9,41,6,5,False
17.800000000000004,8.52,3.0,6.0,68.16,430.86,0.19399999999999995,7.969999999999999,22.0,45146.311200000004,0.2839999999999999,4346.12,19.0,5.880000000000002,4.800000000000001,1.2,23,30,8,37,1,False
41.6,7.320000000000001,1.0,12.440000000000001,226.20000000000005,1177.6684000000002,0.6748,35.3448,11.4168,17.41,0.48,3618.8748,62.0,5.6000000000000005,9.600000000000001,0.6400000000000001,11,24,0,22,3,False
12.840000000000014,26.560000000000002,2.6,15.840000000000003,104.43999999999998,84.45919999999995,0.040000000000000036,7.315600000000003,65.76599999999999,12392.332000000002,0.15200000000000002,655.2020000000001,21.4,0.0,13.040000000000003,0.0,12,38,110,21,1,True
17.799999999999997,29.0,23.32,5.800000000000001,866.36,3590.104,0.022,73.9248,14.078799999999998,420043.33400000003,1.3488,22236.143600000003,61.0,20.0,2.3200000000000003,0.8,8,9,124,84,9,False
35.8,6.4799999999999995,6.32,4.6,40.800000000000004,116.7664,0.296,17.4048,39.34720000000001,21848.9968,0.024,1213.8464000000006,8.0,0.0,0.6400000000000003,0.0,12,21,29,3,3,True
92.04,6.919999999999998,9.48,4.720000000000001,470.08,1457.8528000000003,0.184,38.78,110.618,310134.89,1.1551999999999998,11645.4012,178.6,9.0,5.0,0.0,24,8,23,15,7,False
184.44,21.8,8.84,21.560000000000002,836.28,5170.765200000001,0.042000000000000016,112.086,43.608399999999996,334269.154,1.06,18570.4972,125.44,4.0,13.32,1.6,13,15,27,20,25,False
4.8,35.88,1.0,9.960000000000003,435.56000000000006,40.641999999999996,0.3244,22.874400000000005,4.164,212300.74839999995,0.008,0.40600000000000014,93.68,0.0,6.720000000000001,0.0,0,6,500,19,5,False
28.679999999999993,18.52,15.0,8.559999999999999,10.11999999999999,190.8868,0.2676,38.0188,27.06560000000002,4444.7344000000085,0.43,1722.172,29.320000000000007,24.0,10.400000000000002,2.4000000000000004,16,5,234,28,7,False
